0,0.001904
1,0.000987
2,0.003925
3,0.012817
4,0.008084
5,0.012575
6,0.013783
7,0.014525
8,0.014208
9,0.018342
10,0.020000
11,0.021792
12,0.023683
13,0.025592
14,0.029746
15,0.029796
16,0.027538
17,0.031508
18,0.032471
19,0.034388
20,0.036075
21,0.035554
22,0.034808
23,0.035525
24,0.037291
25,0.038917
26,0.041879
27,0.036825
28,0.038675
29,0.040037
30,0.041808
31,0.042558
32,0.040642
33,0.046429
34,0.047158
35,0.048967
36,0.047496
37,0.051113
38,0.049883
39,0.048892
40,0.049858
41,0.051254
42,0.050250
43,0.051892
44,0.053425
45,0.054183
46,0.053475
47,0.054946
48,0.055012
49,0.055946
50,0.058292
51,0.058733
52,0.058617
53,0.059521
54,0.059738
55,0.060737
56,0.060746
57,0.062604
58,0.063667
59,0.064017
60,0.065763
61,0.067154
62,0.067104
63,0.068692
64,0.075017
65,0.077667
66,0.079046
67,0.079554
68,0.082471
69,0.083758
70,0.088042
71,0.087017
72,0.088367
73,0.090650
74,0.091800
75,0.093500
76,0.096996
77,0.097463
78,0.099375
79,0.101771
80,0.103479
81,0.105946
82,0.107775
83,0.111150
84,0.111471
85,0.113254
86,0.115104
87,0.117450
88,0.119967
89,0.121379
90,0.126067
91,0.128608
92,0.127758
93,0.130846
94,0.133588
95,0.136983
96,0.138717
97,0.138900
98,0.143404
99,0.145579
100,0.148429
101,0.148450
102,0.150804
103,0.154646
104,0.155487
105,0.158000
106,0.160608
107,0.163558
108,0.167363
109,0.168604
110,0.171746
111,0.173646
112,0.176496
113,0.178375
114,0.181567
115,0.187425
116,0.192175
117,0.189992
118,0.194708
119,0.197704
120,0.198950
121,0.201817
122,0.205204
123,0.208391
124,0.210187
125,0.213279
126,0.216675
127,0.219059
128,0.223525
129,0.235671
130,0.234721
131,0.238967
132,0.243817
133,0.244721
134,0.253221
135,0.251954
136,0.258263
137,0.255567
138,0.259687
139,0.263592
140,0.265267
141,0.272733
142,0.273363
143,0.275091
144,0.284187
145,0.280742
146,0.287112
147,0.287888
148,0.293237
149,0.294196
150,0.298779
151,0.300858
152,0.308175
153,0.315267
154,0.314487
155,0.319675
156,0.318342
157,0.321325
158,0.326700
159,0.328333
160,0.336942
161,0.337087
162,0.341417
163,0.342900
164,0.345921
165,0.350221
166,0.358513
167,0.377279
168,0.361425
169,0.364633
170,0.369667
171,0.372812
172,0.377679
173,0.379238
174,0.384771
175,0.386212
176,0.391213
177,0.398608
178,0.398650
179,0.401579
180,0.407996
181,0.410004
182,0.414288
183,0.419483
184,0.424866
185,0.427808
186,0.429892
187,0.434417
188,0.437383
189,0.443317
190,0.445054
191,0.450542
192,0.454875
193,0.459350
194,0.462371
195,0.466796
196,0.474004
197,0.475771
198,0.481200
199,0.485600
200,0.490187
201,0.495700
202,0.506029
203,0.504575
204,0.506167
205,0.509162
206,0.513658
207,0.519942
208,0.522246
209,0.527750
210,0.532217
211,0.537629
212,0.541954
213,0.549850
214,0.553012
215,0.556729
216,0.562125
217,0.564129
218,0.568500
219,0.577279
220,0.581492
221,0.589583
222,0.591796
223,0.595246
224,0.600433
225,0.603229
226,0.607842
227,0.611858
228,0.618096
229,0.622962
230,0.630625
231,0.636079
232,0.640075
233,0.642542
234,0.662192
235,0.662087
236,0.660879
237,0.665758
238,0.668996
239,0.673737
240,0.679404
241,0.685662
242,0.689892
243,0.697054
244,0.704179
245,0.708513
246,0.708104
247,0.713046
248,0.718825
249,0.723287
250,0.747062
251,0.737100
252,0.739879
253,0.747321
254,0.756179
255,0.756046
256,0.761283
257,0.783913
258,0.787042
259,0.791038
260,0.798062
261,0.812508
262,0.810238
263,0.816817
264,0.822250
265,0.828829
266,0.829229
267,0.835487
268,0.840771
269,0.848967
270,0.861925
271,0.857200
272,0.863363
273,0.872617
274,0.879796
275,0.890146
276,0.886821
277,0.894688
278,0.904975
279,0.906029
280,0.915216
281,0.921454
282,0.928950
283,0.928829
284,0.935558
285,0.941746
286,0.952100
287,0.953933
288,0.963263
289,0.965679
290,0.974558
291,0.978367
292,0.987192
293,0.988567
294,0.995133
295,1.002638
296,1.008696
297,1.018517
298,1.021754
299,1.027079
300,1.033562
301,1.041675
302,1.044733
303,1.053379
304,1.062442
305,1.063567
306,1.074417
307,1.080412
308,1.081909
309,1.096396
310,1.096308
311,1.108771
312,1.112950
313,1.114492
314,1.125713
315,1.130979
316,1.142358
317,1.145408
318,1.149533
319,1.161846
320,1.172508
321,1.168558
322,1.178600
323,1.184717
324,1.190637
325,1.196454
326,1.201213
327,1.215442
328,1.216117
329,1.223625
330,1.227504
331,1.237804
332,1.242283
333,1.253617
334,1.262263
335,1.265921
336,1.279175
337,1.279008
338,1.283871
339,1.291850
340,1.304917
341,1.307158
342,1.313358
343,1.322308
344,1.329534
345,1.335308
346,1.342300
347,1.349167
348,1.362767
349,1.362858
350,1.372346
351,1.381208
352,1.390992
353,1.397192
354,1.399946
355,1.411146
356,1.415829
357,1.422246
358,1.435583
359,1.481667
360,1.489058
361,1.494142
362,1.504388
363,1.509642
364,1.523867
365,1.527088
366,1.531258
367,1.550250
368,1.548575
369,1.559700
370,1.567250
371,1.571592
372,1.578479
373,1.585466
374,1.596842
375,1.611150
376,1.613058
377,1.622246
378,1.627346
379,1.636158
380,1.650608
381,1.656983
382,1.661438
383,1.686058
384,1.675596
385,1.683425
386,1.695558
387,1.705308
388,1.709892
389,1.716604
390,1.724325
391,1.741883
392,1.742638
393,1.748725
394,1.755217
395,1.767808
396,1.775938
397,1.783579
398,1.789254
399,1.797646
400,1.806517
401,1.817025
402,1.828171
403,1.831442
404,1.849754
405,1.847788
406,1.863204
407,1.870113
408,1.877871
409,1.889554
410,1.896087
411,1.900662
412,1.909487
413,1.921525
414,1.927063
415,1.939600
416,1.953962
417,1.958471
418,1.961171
419,1.974325
420,1.987083
421,1.989662
422,2.004279
423,2.011817
424,2.016408
425,2.029317
426,2.039458
427,2.045638
428,2.054037
429,2.061942
430,2.071021
431,2.088037
432,2.092300
433,2.100604
434,2.116154
435,2.115704
436,2.129279
437,2.135912
438,2.145512
439,2.161654
440,2.165821
441,2.173654
442,2.187129
443,2.190250
444,2.200538
445,2.209279
446,2.219350
447,2.232475
448,2.237612
449,2.252571
450,2.256850
451,2.270517
452,2.279825
453,2.285883
454,2.301575
455,2.304487
456,2.316867
457,2.330792
458,2.339875
459,2.347446
460,2.353933
461,2.360696
462,2.347317
463,2.397508
464,2.388733
465,2.405496
466,2.412579
467,2.438587
468,2.439292
469,2.444521
470,2.455346
471,2.464383
472,2.477813
473,2.486121
474,2.494579
475,2.507154
476,2.515662
477,2.518538
478,2.535913
479,2.537975
480,2.548475
481,2.561567
482,2.569629
483,2.580517
484,2.591092
485,2.605087
486,2.618817
487,2.625808
488,2.632113
489,2.648183
490,2.651029
491,2.674067
492,2.675679
493,2.681012
494,2.689179
495,2.700529
496,2.712833
497,2.719608
498,2.740571
499,2.740717
500,2.761637
501,2.761963
502,2.785246
503,2.789954
504,2.798037
505,2.811267
506,2.821200
507,2.832017
508,2.837242
509,2.853204
510,2.863617
511,2.874725
512,2.890608
513,2.934063
514,2.935037
515,2.946012
516,2.957808
517,2.970250
518,2.979896
519,2.998796
520,2.999625
521,3.011117
522,3.024875
523,3.032146
524,3.042704
525,3.049404
526,3.065871
527,3.079117
528,3.086267
529,3.100604
530,3.115733
531,3.124987
532,3.133921
533,3.135208
534,3.153492
535,3.169700
536,3.182900
537,3.184871
538,3.194258
539,3.206729
540,3.224358
541,3.232908
542,3.244950
543,3.253237
544,3.272862
545,3.277066
546,3.289342
547,3.301013
548,3.309979
549,3.327208
550,3.336038
551,3.339863
552,3.348242
553,3.465933
554,3.372038
555,3.393521
556,3.401717
557,3.427312
558,3.425796
559,3.439475
560,3.449392
561,3.461242
562,3.483213
563,3.477658
564,3.492738
565,3.504317
566,3.515617
567,3.531667
568,3.546091
569,3.560962
570,3.564875
571,3.589883
572,3.598146
573,3.610662
574,3.612396
575,3.630516
576,3.634971
577,3.647533
578,3.661442
579,3.675421
580,3.681517
581,3.704171
582,3.709600
583,3.723300
584,3.733908
585,3.742700
586,3.755737
587,3.768687
588,3.788121
589,3.794546
590,3.811425
591,3.818887
592,3.839667
593,3.841683
594,3.856396
595,3.869300
596,3.890792
597,3.902992
598,3.910667
599,3.919867
600,3.931934
601,3.944346
602,3.958892
603,3.974692
604,3.985037
605,3.994333
606,4.006508
607,4.016942
608,4.033754
609,4.049146
610,4.054867
611,4.073500
612,4.081375
613,4.097150
614,4.108237
615,4.120804
616,4.134379
617,4.156087
618,4.156413
619,4.176187
620,4.190371
621,4.199296
622,4.212254
623,4.229113
624,4.238925
625,4.251721
626,4.273167
627,4.290754
628,4.308508
629,4.309296
630,4.311992
631,4.333429
632,4.335017
633,4.350783
634,4.370754
635,4.391079
636,4.398096
637,4.419917
638,4.415467
639,4.438038
640,4.447571
641,4.464979
642,4.483300
643,4.493492
644,4.513896
645,4.513062
646,4.528221
647,4.539321
648,4.551000
649,4.567375
650,4.576254
651,4.594138
652,4.603208
653,4.624079
654,4.627962
655,4.661054
656,4.660046
657,4.672441
658,4.689233
659,4.701371
660,4.715537
661,4.737838
662,4.741479
663,4.762133
664,4.780358
665,4.785004
666,4.796671
667,4.805984
668,4.829533
669,4.838754
670,4.858158
671,4.867779
672,4.881946
673,4.896321
674,4.910683
675,4.923808
676,4.949550
677,4.948104
678,4.963229
679,4.973692
680,5.002517
681,5.000775
682,5.029913
683,5.033533
684,5.044854
685,5.066300
686,5.069892
687,5.085100
688,5.099900
689,5.134033
690,5.133467
691,5.186883
692,5.163013
693,5.190550
694,5.187400
695,5.205575
696,5.221863
697,5.237513
698,5.244583
699,5.268333
700,5.277767
701,5.299350
702,5.299842
703,5.332525
704,5.336216
705,5.381421
706,5.361742
707,5.390379
708,5.410254
709,5.409713
710,5.426071
711,5.436554
712,5.450600
713,5.469212
714,5.489804
715,5.501129
716,5.525242
717,5.537363
718,5.544375
719,5.560758
720,5.577796
721,5.590996
722,5.601034
723,5.616713
724,5.631854
725,5.648154
726,5.661962
727,5.684996
728,5.691021
729,5.708684
730,5.721692
731,5.735908
732,5.760517
733,5.765213
734,5.779500
735,5.805029
736,5.809971
737,5.824667
738,5.841071
739,5.853696
740,5.872296
741,5.887488
742,5.916758
743,6.078463
744,5.931884
745,5.953762
746,5.971333
747,5.977262
748,5.982579
749,6.011837
750,6.029071
751,6.046896
752,6.069533
753,6.075983
754,6.083483
755,6.117783
756,6.117796
757,6.138229
758,6.154592
759,6.170258
760,6.205479
761,6.209162
762,6.215496
763,6.238137
764,6.240000
765,6.257708
766,6.280721
767,6.285479
768,6.321600
769,6.340400
770,6.340196
771,6.356596
772,6.368879
773,6.388896
774,6.401479
775,6.429504
776,6.445771
777,6.454304
778,6.464554
779,6.479983
780,6.500883
781,6.529375
782,6.533000
783,6.550175
784,6.554784
785,6.583838
786,6.606313
787,6.611988
788,6.631300
789,6.646008
790,6.679608
791,6.695825
792,6.694054
793,6.732275
794,6.731021
795,6.747429
796,6.771354
797,6.780733
798,6.789358
799,6.819633
800,6.836292
801,6.970225
802,6.859204
803,6.906725
804,6.898192
805,6.906646
806,6.934004
807,6.949450
808,6.971363
809,6.988417
810,6.997421
811,7.009829
812,7.031321
813,7.043442
814,7.054658
815,7.077250
816,7.098321
817,7.121804
818,7.126079
819,7.147087
820,7.152546
821,7.176229
822,7.194037
823,7.224291
824,7.231392
825,7.238713
826,7.258534
827,7.278633
828,7.303858
829,7.314629
830,7.328729
831,7.346121
832,7.368896
833,7.376887
834,7.405562
835,7.422438
836,7.443609
837,7.454267
838,7.472771
839,7.488146
840,7.498183
841,7.516004
842,7.534400
843,7.550804
844,7.577804
845,7.580096
846,7.603937
847,7.621267
848,7.654829
849,7.656904
850,7.684862
851,7.692742
852,7.710288
853,7.733296
854,7.747217
855,7.769817
856,7.793442
857,7.795825
858,7.814817
859,7.833187
860,7.867641
861,7.868137
862,7.891725
863,7.909596
864,7.922746
865,8.036958
866,7.952608
867,7.972492
868,7.991808
869,8.003529
870,8.027263
871,8.045679
872,8.065517
873,8.085596
874,8.102825
875,8.117059
876,8.146479
877,8.152896
878,8.161800
879,8.189604
880,8.203212
881,8.233258
882,8.240929
883,8.271154
884,8.279175
885,8.302725
886,8.316025
887,8.343008
888,8.361425
889,8.376508
890,8.393421
891,8.410979
892,8.421150
893,8.450933
894,8.464183
895,8.487213
896,8.494808
897,8.514900
898,8.531108
899,8.552179
900,8.576646
901,8.590487
902,8.612275
903,8.636667
904,8.650875
905,8.675433
906,8.686267
907,8.713808
908,8.725942
909,8.751150
910,8.757921
911,8.776413
912,8.813000
913,8.812175
914,8.839954
915,8.851133
916,8.876042
917,8.919558
918,8.934346
919,8.932163
920,8.945554
921,8.979579
922,8.984163
923,9.008958
924,9.039367
925,9.041258
926,9.065933
927,9.079667
928,9.109421
929,9.117433
930,9.132150
931,9.182863
932,9.177750
933,9.199796
934,9.212387
935,9.249946
936,9.248158
937,9.286008
938,9.301033
939,9.325079
940,9.356179
941,9.355225
942,9.368038
943,9.405987
944,9.394604
945,9.434708
946,9.447883
947,9.462271
948,9.538442
949,9.498383
950,9.516025
951,9.535829
952,9.558713
953,9.576825
954,9.610509
955,9.617658
956,9.649734
957,9.660305
958,9.687371
959,9.706275
960,9.730488
961,9.740404
962,9.759671
963,9.775879
964,9.813567
965,9.814004
966,9.843046
967,9.858587
968,9.886088
969,9.890404
970,9.922338
971,9.936288
972,9.963529
973,9.974475
974,9.997046
975,10.022662
976,10.038471
977,10.063562
978,10.086467
979,10.099267
980,10.121717
981,10.135704
982,10.163483
983,10.176738
984,10.191100
985,10.210804
986,10.235200
987,10.263983
988,10.283479
989,10.316333
990,10.317704
991,10.344237
992,10.369513
993,10.379996
994,10.402104
995,10.421229
996,10.447854
997,10.472900
998,10.486825
999,10.502842
