0,0.002375
1,0.000959
2,0.004917
3,0.005875
4,0.007083
5,0.013333
6,0.011375
7,0.012666
8,0.014375
9,0.018291
10,0.020584
11,0.021959
12,0.023708
13,0.025375
14,0.027291
15,0.029125
16,0.031792
17,0.036791
18,0.039459
19,0.041667
20,0.042875
21,0.045792
22,0.048667
23,0.050500
24,0.053250
25,0.055792
26,0.058042
27,0.061625
28,0.052542
29,0.054708
30,0.056167
31,0.059625
32,0.061792
33,0.070000
34,0.073291
35,0.074917
36,0.077625
37,0.080167
38,0.083125
39,0.084916
40,0.088834
41,0.094791
42,0.093917
43,0.097333
44,0.099834
45,0.103375
46,0.109083
47,0.108667
48,0.111375
49,0.115375
50,0.101042
51,0.103709
52,0.106125
53,0.109292
54,0.111458
55,0.115833
56,0.122166
57,0.121333
58,0.124250
59,0.127333
60,0.130708
61,0.134333
62,0.122083
63,0.146500
64,0.124542
65,0.135375
66,0.141291
67,0.145958
68,0.144333
69,0.147750
70,0.149959
71,0.154083
72,0.156417
73,0.159000
74,0.164375
75,0.169417
76,0.154000
77,0.153916
78,0.157417
79,0.160333
80,0.163667
81,0.165375
82,0.168833
83,0.173084
84,0.176583
85,0.179208
86,0.197291
87,0.178500
88,0.174166
89,0.178042
90,0.179834
91,0.183292
92,0.186959
93,0.189500
94,0.193458
95,0.208833
96,0.198792
97,0.190417
98,0.196375
99,0.198583
100,0.198750
101,0.202375
102,0.205958
103,0.212500
104,0.212042
105,0.215959
106,0.206708
107,0.209833
108,0.212959
109,0.216209
110,0.219542
111,0.222625
112,0.226583
113,0.217875
114,0.224917
115,0.223708
116,0.228625
117,0.232500
118,0.235250
119,0.236791
120,0.232958
121,0.238833
122,0.238834
123,0.245917
124,0.245709
125,0.250541
126,0.243042
127,0.246291
128,0.249791
129,0.265042
130,0.264708
131,0.266000
132,0.262625
133,0.269459
134,0.272500
135,0.275416
136,0.276250
137,0.278292
138,0.282583
139,0.275709
140,0.289417
141,0.285041
142,0.312583
143,0.289208
144,0.291959
145,0.287750
146,0.291500
147,0.295250
148,0.298375
149,0.331542
150,0.296916
151,0.303916
152,0.304042
153,0.307042
154,0.311167
155,0.317458
156,0.320708
157,0.320292
158,0.327750
159,0.352375
160,0.330625
161,0.335042
162,0.365834
163,0.341417
164,0.349417
165,0.349208
166,0.352750
167,0.362000
168,0.359959
169,0.367041
170,0.367542
171,0.403000
172,0.374250
173,0.382042
174,0.382083
175,0.385917
176,0.389458
177,0.396666
178,0.397958
179,0.404667
180,0.423333
181,0.409375
182,0.464917
183,0.420792
184,0.420959
185,0.424750
186,0.430250
187,0.433167
188,0.436958
189,0.444167
190,0.448583
191,0.456500
192,0.453792
193,0.461250
194,0.462416
195,0.465709
196,0.470916
197,0.514000
198,0.488208
199,0.482625
200,0.491083
201,0.544417
202,0.496083
203,0.500542
204,0.512834
205,0.548417
206,0.544709
207,0.518333
208,0.522875
209,0.530500
210,0.533042
211,0.536500
212,0.539875
213,0.544584
214,0.549750
215,0.553125
216,0.600000
217,0.567208
218,0.567750
219,0.572167
220,0.578083
221,0.585125
222,0.597375
223,0.594666
224,0.596000
225,0.599875
226,0.623958
227,0.610667
228,0.614500
229,0.658834
230,0.624959
231,0.629959
232,0.638667
233,0.640209
234,0.681375
235,0.649250
236,0.654625
237,0.659667
238,0.663625
239,0.668500
240,0.674875
241,0.698417
242,0.684917
243,0.690375
244,0.695042
245,0.700667
246,0.705709
247,0.714000
248,0.718625
249,0.720542
250,0.730041
251,0.755541
252,0.737209
253,0.743042
254,0.746625
255,0.756166
256,0.820459
257,0.833625
